Created At,Tweet Id,Text,lang,retweet_count,like_count,author_id,source,context_annotations,geo,translation
2023-10-17 07:33:00+00:00,1714182708153168239,@_oo010oo_ صعاليك طبعو مع اسرائيل وينتقدو ليه حماس مدعومه من ايران,ar,0,0,1606761661175676928,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847543836330958848', 'name': 'Global security & terrorism', 'description': 'Global conversation about threats of terrorism, response of governments, and national security  '}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '900740740468191232', 'name': 'Political issues', 'description': 'Political issues'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",,Your brats are stamping with Israel and criticising Iran-backed Hamas.
2023-10-17 07:32:59+00:00,1714182706521682098,جاو المارينز خرات على حماس https://t.co/GQRf2oUviw,ar,0,0,1593332715105013762,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",,Jau Marines
2023-10-17 07:32:54+00:00,1714182683507458060,@kalid6563 @AlasnaHaq اولا اتهمته بالزندقة لسبب واضح وصريح وبسبب فعلته مادام عنده، ثانيا مادام انك لاتدعمه لماذا تبرر فعلته وتهاجم حماس؟ اذا بالشأن الايراني فأنا اكره ايران اكثر منك لكن واضح توجهك الى اين يصبو! ثالثا يلي تقول عنهم ابرياء معتدين على ارض المسلمين وليس مواطنين في بلدهم لادخل لهم بأي شيء,ar,0,0,1149709331073523713,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847543836330958848', 'name': 'Global security & terrorism', 'description': 'Global conversation about threats of terrorism, response of governments, and national security  '}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '900740740468191232', 'name': 'Political issues', 'description': 'Political issues'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",,"First, I accused him of heresy for a clear and honest reason and because of what he did while he was still there, and second, since you do not support him, why do you justify his action and attack Hamas?"
2023-10-17 07:32:53+00:00,1714182678205862383,"@joylahoud اعتدي علينا لمطالبتنا بالسيادة وتطبيق القانون اللبناني والدولي الا ان هذا المطلب يبقى المطلب الانقاذي للارض والشعب 
من يريده يطبقه بمناطق حرة منفصلة عن ""حماس لاند"" https://t.co/Zlc8Tn2Mex",ar,0,1,1944710953,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",,"He attacked us for demanding sovereignty and the application of Lebanese and international law, but this demand remains the rescue demand of the land and the people who want it applied in free zones separate from Hamas Land"
2023-10-17 07:32:52+00:00,1714182673818681654,@MeirMasri ملّينا كذب ومسرحيات....داعش القاعدة وحتى حماس نعرف من صنعهم,ar,0,0,1308772602912149506,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",,"Millena lied, ISIS plays Al-Qaeda, even Hamas. We know who made them."
2023-10-17 07:32:46+00:00,1714182651270050037,@OlaAlfares حماس وحماقتها هي المسؤول الأوّل عن كارثة هؤلاء المساكين الذين لا ذنب لهم إلّا أنّهم أبتلوا بسلطة حمقاء مثل حماس,ar,0,0,487245990,,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1092750753872015361', 'name': 'Ola Al-Fares', 'description': 'Ola Al-Fares (علا الفارس)\nJordanian Journalist and television presenter '}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '94', 'name': 'Journalist', 'description': ""A journalist like 'Anderson Cooper'""}, 'entity': {'id': '1092750753872015361', 'name': 'Ola Al-Fares', 'description': 'Ola Al-Fares (علا الفارس)\nJordanian Journalist and television presenter '}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1074755369530880001', 'name': 'Journalists', 'description': 'Journalism'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1092750753872015361', 'name': 'Ola Al-Fares', 'description': 'Ola Al-Fares (علا الفارس)\nJordanian Journalist and television presenter '}}]",,"Hamas and its folly is primarily responsible for the disaster of these poor people, who have no fault except that they have been plagued by the power of a fool like Hamas."
2023-10-17 07:32:43+00:00,1714182638125150666,@EdyCohen حماس عاملت معاكم الجلاشة 😂😂😂😂😂😂,ar,0,0,1527303189426425859,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",,Hamas has dealt with you.
2023-10-17 07:32:42+00:00,1714182632668581968,"@sirabozed3 هل هذا ما تقول عنه ؟! مدينة غزة محاصرة من جميع الجهات و مع ذلك تم قطع الماء و الطعام و الوقود عنهم من قِبَل الاحتلال الصهيوني و قصفهم و قتلهم ، فشل الاحتلال من مواجهة المقاومة و حماس و الآن تهدف لقتل المدنيين 
هل هذا يجوز في الحروب ؟!! https://t.co/25mo1qDJzB",ar,0,0,1710875936156008448,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",,"Is this what you are saying? Gaza City is besieged on all sides and yet water, food and fuel have been cut off from them by the Zionist occupation and bombed and killed, the occupation has failed to confront the resistance and Hamas and now aims to kill civilians. Is this permissible in wars?"
2023-10-17 07:32:38+00:00,1714182618881650920,"@aljml_sahb @adham922 يارجال حرب اخوانية بحت, عندي تسجيل لأحد المساحات, مجموعة تقوم بالتحريض للخروج للمضاهرات في الخليج, و اقسم لك بالله عند تصفح حساباتهم وجدتهم متبنين افكار اخونجية للنخاع.

وبعد يومين, ( الأن ) نرى عدد من حسابات حماس زعلانين لاننا لم نخرج للمضاهرات.

حتى الضغط النفسي الذي يعمله… https://t.co/lbGNhIHNLc",ar,0,0,934929471337058305,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",,I have a registration for a group that incites to go out to the demonstrations in the Gulf and I swear to God when browsing their accounts I found them adopting ideas of brotherhood of the marrow and two days later we see a number of accounts Hamas zalanin because we did not go out to demonstrations even the psychological pressure that he does
2023-10-17 07:32:38+00:00,1714182614976782590,@EdyCohen حماس نجحت وانتصرت عليكم هذه حقيقه ومع تكرار العمليات كطوفان الاقصى فلسطين ستتحرر لأنكم ستعيدون نفس سيناريو فرنسا مع الجزائر هزائم عسكرية وخسائر مادية وبشرية أما عن غزة فأهلها اختاروا الشهادة في سبيل الحرية قالوها بصراحة لن يخرجوا إلا منتصرين أو شهداء عاشت فلسطين حرة مستقلة 🇵🇸✌️,ar,0,0,1650976791517974529,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",,"Hamas succeeded and won over you, this is a fact, and with the repetition of the operations, Palestine will be liberated because you will repeat the same scenario of France with Algeria, military defeats and material and human losses."
2023-10-17 07:32:35+00:00,1714182603274616909,@BakryMP الأخوان لما نرى لهم دور مع حماس غير شوية الجعجعة في وسائل التواصل المتحالف معاهم مغدور,ar,0,0,995738352,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",,The brothers who we see have a role with Hamas other than al-Jaarah in the means of communication allied with them are lost
2023-10-17 07:32:33+00:00,1714182596853194791,"@MeirMasri المشكلة ليس فيكم  المشكلة كل الي تقاتلهم غير صادقين ولا حقيقين  من حماس والمقاومة الرافضيه وعلى شاكليتهم
ورب المقدسات والله ثم بالله لو انكم تقاتلون الصادقين المخلصين الأوفياء الذين قالوا وفعلو ستجدون نفسكم في روما  تتباكون
ويتم تنظيفكم من ديار الاسلام الحقيقي",ar,0,0,1702344079693037568,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847543836330958848', 'name': 'Global security & terrorism', 'description': 'Global conversation about threats of terrorism, response of governments, and national security  '}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '900740740468191232', 'name': 'Political issues', 'description': 'Political issues'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",,"The problem is not in you, everyone who fights them is not sincere, and there is no truth from the enthusiasm and the resistance rejecting and in their likeness and the Lord of the holy and then God, if you fight the sincere and loyal who said and did you will find yourself in Rome weeping and being cleansed from the homes of true Islam"
2023-10-17 07:32:24+00:00,1714182559288959136,⚠️⭕️ ترامب يتوعد بطرد المهاجرين الذين يدعمون حماس، ومنع المسلمين من الدخول الى الولايات المتحدة,ar,0,0,1470602283058614272,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",,"Trump vows to expel immigrants who support Hamas, ban Muslims from entering U.S."
2023-10-17 07:32:21+00:00,1714182546441789660,@AvichayAdraee حماس المحررين باذن الله انتو الإرهابيين ،انت واصدقائك في جهنم .,ar,0,0,2274506868,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",,"By God’s grace, you and your friends are in hell."
2023-10-17 07:32:21+00:00,1714182545934369078,المملكه ألعربيه ألسعوديه ..تتعرض لمؤامره كبرى تقودها أيران وأذرعتها لجر ألسعوديه لحرب لاتحمد عقباها مستعمله حماس وأذرعة أيران قطر ‘ حزب الله ، حماس ، الحوثي وبعض  ألزباله في ألوطن ألعربي.حنا لن ندخل حرب عن أحد  اللي  ورط ألفلسطينين يتحمل ألنتائج .حنا فقط  نساعد بالماء  والمناديل,ar,1,1,1637218314769383425,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847543836330958848', 'name': 'Global security & terrorism', 'description': 'Global conversation about threats of terrorism, response of governments, and national security  '}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '900740740468191232', 'name': 'Political issues', 'description': 'Political issues'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",,"The Arab Kingdom of Saudi Arabia is exposed to a major plot led by Iran and its arms to drag Saudi Arabia into a war that will not last as long as used by Hamas and the arms of Iran Qatar Hezbollah, Hamas, Houthi and some of its garbage in the Arab homeland Hanna We will not enter a war about anyone who has implicated the Palestinians bear the consequences Hanna only help with water and napkins"
2023-10-17 07:32:21+00:00,1714182544948654468,شركه تنظيف بالرياض #GazaAttack #غزة_تزحف_الى_القدس #غزة_الآن #غزة_تقصف_والأوبرا_تعزف #الإجتياح_البري #GazaCity #جاهزون_يا_فلسطين #GazzeUnderAttack #يوم_المراه_العمانيه #لا_للعقاب_الجماعي #حماس_منا_ونحن_منها #فلسطين_تقاوم #صباح_الخير #مع_غزة_المقاومة #Israel #PalestineLivesMatter https://t.co/kdPHKifn05,ar,0,0,3161469271,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '69', 'name': 'News Vertical', 'description': 'News Categories like Entertainment or Technology'}, 'entity': {'id': '840159122012102656', 'name': 'Political News', 'description': 'Political News'}}, {'domain': {'id': '109', 'name': 'Reoccurring Trends', 'description': 'Twitter generated Trends that occur on a daily, weekly, monthly, or yearly basis such as Monday motivation.'}, 'entity': {'id': '1168793827773050880', 'name': '#صباح_الخير'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",,A cleaning company in Riyadh Gaza marches to Jerusalem Gaza Now Gaza bombs and opera plays Land invasion Ready O Palestine Omani Women's Day No to collective punishment Hamas from us and we from Palestine resist Good morning with Gaza resistance
2023-10-17 07:32:20+00:00,1714182539869311179,@EdyCohen ربحنا العزة والكرامة، وانهارت الاسطورة التي تقول الجيش الذي لايقهر امام حماس والحمد هذا هو الفخر والايام القادمة يبدأ الاحتلال بالانهيار بإذن الله تعالى.,ar,0,0,1542394137516859392,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",,"We have won pride and dignity, and the myth that says the army that is invincible in front of Hamas and praise this is pride and the coming days begins to collapse occupation, God willing"
2023-10-17 07:32:14+00:00,1714182517387903366,"@DrAlnefisi طيب
اش اهدافكم واهداف معزبينك من تحريض حماس الارهابيه ببداية قتل الابرياء من الطرفين.
يعني ماهي اهدافكم هل انتا ومشغلينك هدفكم ايقاف اي علاقات مسنفبليه بين اسرائيل ودول اخرى. التي ستكون لصالح مساكبن فلسطين.
كلاعارف ان هذه اهدافكم فقط لاغير.لان العلافات،بتنهي،عنكم اموركثيرجدا.",ar,0,0,1609626029227753475,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847543836330958848', 'name': 'Global security & terrorism', 'description': 'Global conversation about threats of terrorism, response of governments, and national security  '}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '900740740468191232', 'name': 'Political issues', 'description': 'Political issues'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",,"Well, your goals and the goals of your loved ones from inciting Hamas terrorism by starting to kill innocents on both sides means what your goals are, you and your employers, your goal is to stop any diplomatic relations between Israel and other countries that will be in favor of the occupiers of Palestine as you know that these goals are only your goals because the consequences, ending, are very much yours."
2023-10-17 07:32:13+00:00,1714182511268384865,@IsraelArabic حماس اسقطت خرافة جيشكم الذي لا يقهر و استخباراتكم التي لا تفوتها ذبابة بأنف جحشكم,ar,0,0,1244539539760218112,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",,"Hamas has dropped the myth of your invincible army and your unmissable intelligence, a fly in your ass's nose."
2023-10-17 07:32:10+00:00,1714182499994042844,"@kasimf نتنياهو عارض اغتيال سليماني تتوقع لماذا!
نتنياهو في الكنيست ٢٠١٩ دعا لدعم حماس مادياً لكي لا تستقل فلسطين

ترامب قال بأن نتنياهو يتواصل مع حسن نصر الله

الحوثي أهدى نتنياهو أقدم مخطوطة يهوديه يمنية

(هؤلاء أذرع خفيه لاختطاف القرار باسم الاسلام ولزعزعه الاستقرار)",ar,0,0,741168528,,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1093111505531195393', 'name': 'Faisal al-Qassem'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '58', 'name': 'Entertainment Personality', 'description': 'An entertainment personality in the world, like Anderson Cooper or Miranda Sings'}, 'entity': {'id': '1093111505531195393', 'name': 'Faisal al-Qassem'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '900740740468191232', 'name': 'Political issues', 'description': 'Political issues'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1093111505531195393', 'name': 'Faisal al-Qassem'}}]",,"Netanyahu opposed the assassination of Soleimani, expecting why Netanyahu in the Knesset 2011 called for financial support for Hamas so that Palestine would not be independent Trump said that Netanyahu communicates with Hassan Nasrallah Houthi Netanyahu gave the oldest Jewish Yemeni manuscript these hidden arms to hijack the decision in the name of Islam and to destabilize it"
2023-10-17 07:32:10+00:00,1714182497817202944,"@drhossamsamy65 حال عرب الخليج كشعب . مثل حال شعوب أمة محمد صلى الله عليه وسلم..  أما الانظمة تعرفون العميل منهم.  والمتصهين منهم. 
ومن يقف مع حماس منهم . والمنافقين الخبيثين معروفين...",ar,0,0,1279979484616298498,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",,"The Arabs of the Gulf are like a people like the people of the Ummah of Muhammad, but the regimes know the client from them, the hypocrites from them, those who stand with Hamas from them, and the hypocrites who are known."
2023-10-17 07:32:09+00:00,1714182495988801939,@farag_nassar_ @k0ghe تحرير ارضنا وتم القتال وجه لوجه الكل يعلم مدى خسة ونداله اسرائيل كان الاولى ان لانكون مثلها احتراما لديننا فعلت حماس اروع مثال للتخطيط والقتال والشجاعه ولكن تم نسف كل هذا با استهداف المدنيين وتقليب الرائ العام واعطاء اسرائيل الضوء الاخضر لا استخدام القوة الغاشمة,ar,0,0,2309932460,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '69', 'name': 'News Vertical', 'description': 'News Categories like Entertainment or Technology'}, 'entity': {'id': '840159122012102656', 'name': 'Political News', 'description': 'Political News'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",,"The liberation of our land and the fighting was face to face, everyone knows how bad Israel was, the first was to be like her out of respect for our religion, Hamas did the most wonderful example of planning and fighting and courage, but all this was torpedoed by targeting civilians and overturning the public opinion and giving Israel the green light, not using brute force."
2023-10-17 07:32:04+00:00,1714182476254326955,استشهاد أسامة المزيني رئيس مجلس شورى حركة «حماس» وعضو مكتبها السياسي في عملية اغتيال نفذتها قوات الاحتلال بغزة,ar,1,1,67490839,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",,"The martyrdom of Osama al-Muzaini, chairman of the Hamas Shura Council and member of its political bureau in an assassination carried out by the occupation forces in Gaza"
2023-10-17 07:31:55+00:00,1714182434835648846,@MarlynSaeed الله امحي دولة اسرائيل وينصره على الارهابيين دواعش حماس,ar,0,0,1130871494639312899,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",,Allah wiped out the State of Israel and supported it against the terrorists of Hamas.
2023-10-17 07:31:55+00:00,1714182434646798538,#عاجل | #حماس: مجازر #الاحتلال_الإسرائيلي  في مدن قطاع غزة دليل فشل وإجرام لن يكسر عزيمة شعبنا وتلاحمه مع المقاومة,ar,0,0,1688877727653269505,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",,The massacres of the Israeli occupation in the cities of the Gaza Strip are evidence of failure and criminality that will not break the resolve of our people and its cohesion with the resistance.
2023-10-17 07:31:53+00:00,1714182428187656673,@EgyptianScorpi8 المصري اللي يقولك ايه يعني نديهم حته من سيناء ترد عليه بكل قوة وتقوله اديلهم امك وله اختك وله ابنتك وله مراتك .. أما سيناء دي بتاعتنا ومش ها نسيبها لحد ولا تقولي قتل اطفال ولا نسوان وله نسيتوا اللي عملوا فينا حماس,ar,0,0,935619297057099777,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847543836330958848', 'name': 'Global security & terrorism', 'description': 'Global conversation about threats of terrorism, response of governments, and national security  '}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '900740740468191232', 'name': 'Political issues', 'description': 'Political issues'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",,"The Egyptian, who tells you what means calling them even from Sinai, you respond to it with all the strength and say Adelham your mother and has your sister and has your daughter and his times, but Sinai de Pattayana and her brother-in-law do not say to kill children or forget and has forgotten what they worked in us Hamas"
